Gender,Age,Married,Number of Dependents,Latitude,Longitude,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Multiple Lines,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status
1,27,1,0,32.857946,-116.561917,6,14,4.05,0,1,59.0,0,0,1,0,0,0,0,1,0,0,1,50.2,668.85,0.0,0,56.7,725.55,1
0,55,0,0,34.097345,-117.906736,0,42,39.32,0,0,20.0,1,1,0,1,0,1,1,1,1,1,1,67.7,2882.25,0.0,0,1651.44,4533.69,1
1,69,0,0,32.787836,-117.232376,0,25,18.46,1,2,3.0,0,1,0,0,1,0,0,1,0,1,0,89.5,2196.15,0.0,0,461.5,2657.65,0
1,62,0,0,38.475465,-121.443625,0,1,23.96,0,2,22.0,0,0,0,0,1,0,0,1,0,1,0,78.95,78.95,0.0,0,23.96,102.91,0
1,80,1,0,34.015217,-118.109962,1,51,22.14,1,2,30.0,1,0,1,0,1,0,0,1,0,1,0,93.8,4750.95,0.0,0,1129.14,5880.09,0
0,56,1,0,32.99356,-117.207121,7,28,33.09,0,2,19.0,0,1,1,0,0,1,1,1,0,0,1,89.9,2433.5,0.0,0,926.52,3360.02,1
1,70,1,0,38.983388,-120.988814,7,71,36.6,1,2,10.0,1,1,1,1,0,0,0,1,1,1,0,92.0,6585.2,0.0,0,2598.6,9183.8,1
0,61,0,0,38.349195,-121.902943,0,4,27.57,0,2,27.0,0,0,0,0,1,0,0,1,0,1,0,79.0,303.15,0.0,0,110.28,413.43,0
1,55,0,0,37.316146,-121.936285,0,1,38.21,0,0,13.0,1,0,0,0,0,0,0,1,0,1,1,49.8,49.8,0.0,0,38.21,88.01,1
1,41,0,0,39.346898,-121.759537,0,44,42.92,0,2,23.0,0,1,0,1,1,1,1,1,0,0,0,100.55,4398.15,0.0,0,1888.48,6286.63,0
1,21,1,0,37.62984,-122.120843,6,71,28.02,0,1,27.0,0,1,1,1,1,1,1,1,2,1,1,79.1,5564.85,0.0,0,1989.42,7554.27,1
0,44,1,0,34.002028,-118.430656,2,63,1.43,1,2,16.0,1,0,0,0,1,1,1,1,1,1,1,99.65,6311.2,0.0,0,90.09,6401.29,1
0,20,0,0,34.078821,-118.177576,0,17,40.55,0,0,41.0,0,0,0,0,1,1,1,1,0,1,1,64.7,1093.1,0.0,0,689.35,1782.45,0
0,40,0,0,32.790282,-115.689559,0,9,41.92,0,0,29.0,0,0,0,0,0,0,0,1,0,1,0,44.2,403.35,0.0,0,377.28,780.63,0
1,76,1,0,33.752938,-116.230055,7,1,17.84,1,2,20.0,0,0,0,0,0,0,0,1,2,0,0,74.3,74.3,0.0,0,17.84,92.14,1
0,77,1,0,37.270938,-121.851046,1,1,13.02,1,2,30.0,0,1,0,0,1,0,0,1,0,1,0,90.6,90.6,0.0,0,13.02,103.62,0
0,65,1,0,34.061634,-117.893169,10,65,36.49,0,2,9.0,0,1,1,1,1,1,1,1,2,1,1,105.85,6725.5,0.0,0,2371.85,9097.35,1
0,36,1,0,38.183918,-120.898817,0,52,4.22,0,1,18.0,1,0,1,0,1,0,0,1,1,1,2,64.3,3410.6,0.0,0,219.44,3630.04,1
0,28,0,0,38.545775,-120.743325,0,9,13.05,0,2,73.0,1,0,0,0,0,0,0,1,0,1,0,74.85,708.2,0.0,0,117.45,825.65,1
0,53,0,0,32.787836,-117.232376,0,6,1.15,1,2,3.0,0,1,0,0,1,0,0,1,0,1,0,90.1,521.3,0.0,0,6.9,528.2,0
1,50,0,0,33.946982,-116.977672,0,44,44.92,1,2,16.0,0,0,1,0,0,1,1,1,0,1,1,90.4,4063.0,0.0,0,1976.48,6039.48,1
1,62,0,0,40.080342,-120.957805,0,60,35.13,0,1,3.0,1,0,1,1,1,1,1,1,1,0,1,79.0,4801.1,0.0,0,2107.8,6908.9,1
0,34,0,0,34.157137,-118.548511,0,18,36.49,1,2,3.0,0,0,0,1,1,1,1,1,0,1,0,99.85,1776.95,0.0,0,656.82,2433.77,0
0,22,1,0,38.627951,-121.593287,9,60,34.48,1,2,51.0,0,1,0,0,1,1,1,1,0,1,0,99.8,5985.75,0.0,0,2068.8,8054.55,1
1,46,0,0,34.827662,-118.999073,0,59,9.7,0,1,6.0,0,0,1,0,0,1,1,1,1,1,0,61.35,3645.5,0.0,0,572.3,4217.8,1
0,23,1,0,34.14649,-117.849815,1,8,23.68,0,1,41.0,1,0,0,1,0,1,1,1,2,0,1,65.5,564.35,0.0,0,189.44,753.79,1
0,56,0,1,33.362575,-117.299644,0,12,17.85,1,2,19.0,0,0,0,0,1,0,0,1,0,1,0,84.05,966.55,0.0,0,214.2,1180.75,1
0,62,1,2,39.094102,-123.500853,9,30,24.56,1,2,18.0,0,1,1,1,1,1,1,1,0,1,0,107.5,3242.5,0.0,0,736.8,3979.3,1
0,44,0,0,33.666301,-117.969501,0,2,29.28,0,0,4.0,0,1,0,0,0,0,0,1,0,0,1,49.2,103.7,0.0,0,58.56,162.26,1
1,25,0,0,40.656287,-121.428965,0,3,22.77,0,1,51.0,0,0,0,0,1,0,1,1,0,0,1,55.15,159.15,0.0,0,68.31,227.46,0
1,66,0,0,37.716186,-121.025836,0,8,5.02,1,2,26.0,0,0,1,0,0,0,0,1,0,1,0,81.25,585.95,0.0,0,40.16,626.11,0
1,47,1,0,38.549185,-121.328386,1,72,3.07,1,2,23.0,0,1,1,0,1,1,1,1,2,1,0,103.4,7372.65,0.0,0,221.04,7593.69,0
1,62,1,0,38.486938,-121.395805,5,72,43.84,1,2,15.0,1,1,0,1,0,1,1,1,2,1,0,100.55,7325.1,0.0,0,3156.48,10481.58,1
0,53,1,3,37.802071,-122.411004,0,30,48.43,0,2,58.0,0,0,1,0,0,1,1,1,1,0,0,86.45,2538.05,0.0,0,1452.9,3990.95,1
0,36,0,0,32.68674,-117.186612,0,1,5.94,1,2,8.0,0,0,0,0,0,0,0,1,0,1,0,75.1,75.1,0.0,0,5.94,81.04,0
1,43,0,0,34.003243,-117.138286,0,31,37.07,1,2,23.0,0,1,0,0,0,0,0,1,0,1,0,80.45,2429.1,0.0,0,1149.17,3578.27,1
0,51,1,0,33.548869,-117.334165,6,58,37.15,1,2,7.0,1,1,0,1,1,1,1,1,2,1,1,109.1,6393.65,0.0,0,2154.7,8548.35,1
0,53,1,0,32.787836,-117.232376,1,1,39.79,0,2,7.0,0,0,0,0,1,0,0,1,0,1,2,80.05,80.05,0.0,0,39.79,119.84,0
0,30,0,0,34.00709,-118.258681,0,48,45.51,1,1,27.0,1,1,1,0,1,1,1,1,1,1,1,83.45,3887.85,0.0,0,2184.48,6072.33,1
0,24,1,0,34.903052,-118.411251,5,72,41.21,1,2,73.0,1,1,1,0,1,1,1,1,2,1,1,110.65,8065.65,0.0,0,2967.12,11032.77,1
1,21,1,0,36.974575,-121.991149,1,3,29.29,0,0,52.0,0,1,1,0,0,0,1,1,0,1,2,56.15,168.15,0.0,0,87.87,256.02,0
0,28,1,0,32.961064,-117.134917,1,2,9.76,0,0,27.0,0,0,0,0,0,0,0,1,0,1,0,70.7,141.45,0.0,0,19.52,160.97,0
0,35,0,0,33.458754,-117.665104,0,8,32.31,0,2,6.0,1,0,0,0,1,0,0,1,0,0,0,84.95,668.4,0.0,0,258.48,926.88,0
0,65,1,0,34.177267,-118.31003,1,35,15.98,1,0,22.0,1,1,0,1,1,0,0,1,0,1,0,100.5,3653.35,0.0,0,559.3,4212.65,0
1,54,1,0,38.200231,-121.235034,4,13,45.6,0,2,11.0,0,0,1,0,1,1,1,1,0,1,2,96.65,1162.85,0.0,0,592.8,1755.65,0
0,56,1,1,38.63153,-120.842609,4,30,36.74,0,0,18.0,0,0,1,1,1,0,0,1,1,1,0,64.5,1985.15,0.0,0,1102.2,3087.35,1
0,59,1,0,40.408796,-121.579609,2,54,8.83,1,2,21.0,1,1,0,0,1,1,1,1,1,0,0,106.55,5763.3,0.0,0,476.82,6240.12,0
0,42,0,0,40.582399,-122.195512,0,72,24.19,1,2,13.0,0,1,1,1,1,1,1,1,2,1,0,111.6,8012.75,0.0,0,1741.68,9754.43,1
1,58,0,0,39.292334,-121.320597,0,18,38.87,1,2,7.0,0,1,0,0,0,0,0,0,0,1,0,80.65,1451.9,0.0,30,699.66,2181.56,0
0,57,0,0,32.825086,-117.199424,0,10,17.65,1,2,20.0,0,0,0,0,0,1,1,1,0,0,0,86.45,830.85,0.0,0,176.5,1007.35,0
1,53,1,0,33.988543,-118.334081,6,10,26.17,0,1,7.0,0,1,0,0,0,0,0,1,1,0,1,49.55,475.7,0.0,0,261.7,737.4,1
1,49,1,0,37.421633,-122.009613,8,45,22.8,1,2,15.0,1,0,1,0,0,0,0,1,0,1,1,84.55,3713.95,0.0,0,1026.0,4739.95,1
1,33,0,0,36.008958,-118.891593,0,28,30.48,1,2,13.0,0,1,1,0,1,1,1,0,0,1,0,105.7,2979.5,0.0,80,853.44,3912.94,0
0,51,0,0,36.220761,-120.980777,0,64,44.31,1,2,4.0,1,1,1,1,1,1,1,1,2,1,0,115.1,7334.05,0.0,0,2835.84,10169.89,1
0,51,0,0,38.439696,-122.668817,0,48,33.91,0,1,13.0,1,0,1,1,0,0,0,1,1,1,1,60.35,2896.4,0.0,0,1627.68,4524.08,0
0,27,1,0,33.92128,-118.274186,3,68,3.41,1,2,26.0,0,1,1,1,0,0,0,1,2,0,1,90.2,6297.65,0.0,0,231.88,6529.53,1
0,45,0,0,38.311609,-121.554034,0,6,27.69,1,2,9.0,0,0,0,0,0,0,0,1,0,1,1,73.85,401.3,0.0,0,166.14,567.44,1
1,78,0,0,40.408796,-121.579609,0,20,25.51,1,2,9.0,0,0,0,0,1,0,0,0,2,1,0,84.35,1745.2,0.0,10,510.2,2265.4,1
1,47,0,0,39.12334,-122.838198,0,3,40.79,0,1,29.0,0,0,1,0,0,0,0,0,0,1,0,49.15,169.05,0.0,10,122.37,301.42,0
0,30,0,0,33.760458,-118.129725,0,52,9.37,0,1,59.0,0,0,1,0,0,1,1,1,0,1,0,59.45,3043.7,0.0,0,487.24,3530.94,1
1,42,1,0,33.680302,-117.833296,4,71,6.19,1,2,9.0,1,1,1,1,1,1,1,1,2,1,0,116.25,8564.75,0.0,0,439.49,9004.24,1
0,57,0,0,33.90139,-118.315697,0,41,38.21,0,1,5.0,1,0,1,1,1,1,1,1,1,1,0,79.85,3320.75,0.0,0,1566.61,4887.36,1
0,44,1,1,41.027281,-120.669427,3,68,24.94,1,2,30.0,0,1,1,0,0,0,0,1,2,1,1,84.4,5746.75,0.0,0,1695.92,7442.67,1
1,68,0,0,37.921137,-122.657562,0,20,22.31,0,1,21.0,1,0,0,1,0,0,0,1,1,0,1,54.0,1055.9,0.0,0,446.2,1502.1,1
1,65,1,0,38.759751,-121.288545,2,7,34.66,1,2,3.0,0,0,1,0,1,1,1,1,0,1,0,101.95,700.85,0.0,0,242.62,943.47,0
0,45,0,0,34.067699,-116.903891,0,1,10.83,0,1,15.0,1,0,0,0,0,0,0,1,0,0,0,49.55,49.55,0.0,0,10.83,60.38,1
0,61,1,0,33.889632,-118.39737,4,7,31.43,0,1,24.0,0,0,0,0,0,0,0,0,0,1,1,44.25,313.45,0.0,0,220.01,533.46,1
0,39,0,0,33.920907,-117.489426,0,62,36.84,1,2,13.0,1,1,1,1,1,1,1,1,1,1,1,115.05,7133.45,0.0,0,2284.08,9417.53,1
0,40,1,1,37.666587,-120.411517,4,72,44.03,1,2,14.0,0,1,1,1,1,1,1,1,2,1,0,109.2,7711.45,0.0,0,3170.16,10881.61,1
0,55,1,0,39.607831,-121.777959,8,15,24.12,0,2,13.0,1,0,1,0,1,1,1,1,0,0,0,101.75,1669.4,0.0,0,361.8,2031.2,1
1,22,0,1,34.727529,-118.153098,0,2,43.93,0,1,59.0,0,0,0,0,0,1,1,1,0,1,0,55.3,108.65,0.0,0,87.86,196.51,1
0,32,1,0,33.458754,-117.665104,4,69,46.87,0,2,11.0,0,1,0,0,1,1,1,1,1,1,1,95.65,6744.2,0.0,0,3234.03,9978.23,1
0,27,0,0,34.9436,-115.287901,0,46,30.6,0,2,59.0,1,1,1,0,1,0,0,1,1,1,1,95.65,4664.2,0.0,0,1407.6,6071.8,1
1,72,1,0,37.007238,-119.505661,2,34,12.98,0,2,8.0,0,0,0,0,0,0,0,1,2,0,1,71.55,2427.35,0.0,0,441.32,2868.67,1
1,62,1,0,34.165783,-118.399795,1,31,2.12,1,2,17.0,0,1,1,0,1,0,0,0,0,0,0,93.8,3019.5,0.0,50,65.72,3135.22,0
1,66,0,0,33.954017,-118.402447,0,62,47.8,1,2,8.0,0,1,1,1,1,1,1,1,1,1,0,110.75,7053.35,0.0,0,2963.6,10016.95,1
0,72,0,0,35.930782,-121.189757,0,25,36.36,1,2,6.0,0,1,0,0,0,1,0,1,0,1,0,-1.0,2187.55,23.33,0,909.0,3073.22,0
1,21,0,0,37.284265,-121.827673,0,25,4.94,0,2,51.0,0,0,1,1,1,1,1,1,2,0,0,99.3,2513.5,0.0,0,123.5,2637.0,1
0,46,0,0,37.57028,-122.365778,0,9,29.7,1,2,17.0,0,0,0,0,0,1,1,1,0,1,0,83.3,803.3,0.0,0,267.3,1070.6,0
1,40,0,0,33.970343,-118.171368,0,68,20.29,1,1,29.0,1,1,1,0,0,1,1,1,1,0,1,76.75,5233.25,0.0,0,1379.72,6612.97,1
1,40,0,1,34.213049,-118.317651,0,1,26.85,0,2,11.0,1,0,0,0,0,1,1,1,0,1,1,84.6,84.6,0.0,0,26.85,111.45,0
0,42,0,0,33.819385,-117.600213,0,47,35.97,1,2,25.0,0,1,1,0,1,1,1,0,0,1,0,106.4,5127.95,0.0,0,1690.59,6818.54,0
0,56,0,0,33.88856,-118.351813,0,2,29.04,0,2,21.0,0,0,0,0,1,0,0,1,0,1,2,79.65,152.7,0.0,0,58.08,210.78,0
0,41,0,0,34.437945,-119.77191,0,1,46.09,0,2,10.0,0,0,0,0,0,1,1,1,0,0,0,78.65,78.65,0.0,0,46.09,124.74,0
1,22,0,0,33.362575,-117.299644,0,51,44.77,1,2,58.0,1,1,0,0,1,0,1,1,1,1,0,94.8,4837.6,0.0,0,2283.27,7120.87,0
1,42,1,3,41.163637,-123.704841,1,32,43.37,0,2,76.0,1,1,1,0,0,1,1,0,1,0,1,94.8,3131.55,0.0,40,1387.84,4559.39,1
0,49,0,0,35.38381,-119.730885,0,29,27.75,1,2,2.0,0,0,1,0,1,1,1,1,0,1,1,98.6,2933.2,0.0,0,804.75,3737.95,0
1,61,0,0,33.859171,-118.252272,0,1,13.63,0,1,13.0,0,0,0,0,0,0,0,1,0,1,2,44.95,44.95,0.0,0,13.63,58.58,1
0,45,1,0,33.944624,-118.192615,2,41,9.85,0,2,14.0,1,1,1,0,1,1,1,1,1,1,0,104.45,4162.05,0.0,0,403.85,4565.9,1
0,35,1,2,34.2565,-117.19335,3,57,42.18,0,2,22.0,0,1,0,0,1,1,1,1,1,1,0,95.0,5535.8,0.0,0,2404.26,7940.06,1
1,20,0,1,34.037342,-119.80079,0,3,33.28,0,0,69.0,1,0,1,0,0,0,1,1,0,0,1,55.9,157.55,0.0,0,99.84,257.39,1
0,37,0,0,38.685069,-121.543709,0,23,35.03,1,1,3.0,0,0,0,1,1,1,1,1,1,1,1,73.75,1756.6,0.0,0,805.69,2562.29,1
0,75,1,0,36.217864,-120.080117,1,7,21.43,1,2,12.0,0,0,0,0,0,1,0,1,0,1,0,84.55,646.85,0.0,0,150.01,796.86,0
0,38,1,3,33.794209,-118.317354,5,4,42.71,0,1,56.0,0,1,0,1,0,0,0,1,0,0,1,56.5,235.1,0.0,0,170.84,405.94,0
1,67,0,0,38.333133,-121.920151,0,64,10.07,1,2,26.0,0,0,1,1,1,1,1,1,1,0,0,102.1,6688.1,0.0,0,644.48,7332.58,1
0,61,0,0,34.035602,-117.591528,0,35,2.15,0,1,7.0,0,0,1,0,0,1,1,1,0,1,0,62.1,2096.1,0.0,0,75.25,2171.35,1
1,63,0,2,33.734933,-117.044145,0,11,47.12,1,2,23.0,0,0,1,0,0,0,0,1,0,1,2,78.0,851.8,0.0,0,518.32,1370.12,1
1,23,0,0,34.505273,-117.955054,0,27,8.86,1,2,73.0,0,0,1,0,1,1,1,0,1,1,0,100.5,2673.45,0.0,70,239.22,2982.67,1
1,29,1,0,32.741852,-117.243453,5,64,40.18,1,2,30.0,0,1,0,1,1,1,1,1,2,1,0,105.25,6823.4,23.67,0,2571.52,9371.25,1
0,58,0,0,34.238162,-117.534306,0,71,17.9,1,2,21.0,1,1,1,1,1,1,1,1,2,1,0,118.65,8477.6,0.0,0,1270.9,9748.5,1
0,54,0,0,38.415003,-122.998726,0,1,36.05,0,1,30.0,0,0,1,1,1,1,1,1,1,0,1,74.1,74.1,0.0,0,36.05,110.15,1
0,79,1,0,34.17847,-118.459472,1,34,25.84,1,2,15.0,0,1,0,0,0,0,0,1,0,1,1,79.6,2718.3,0.0,0,878.56,3596.86,0
0,46,0,0,37.605926,-120.69955,0,69,13.91,1,0,7.0,1,1,0,1,0,0,0,1,2,1,1,66.9,4577.9,0.0,0,959.79,5537.69,1
0,63,0,0,33.707483,-117.200006,0,9,29.87,0,2,5.0,0,0,0,0,0,0,0,1,0,0,0,69.05,651.5,0.0,0,268.83,920.33,1
1,25,0,0,33.948558,-116.516976,0,21,39.85,0,1,52.0,0,0,1,0,0,1,1,1,0,0,1,61.65,1393.6,0.0,0,836.85,2230.45,1
0,63,0,1,33.778436,-118.118648,0,13,27.04,0,1,10.0,1,1,0,0,0,0,0,1,0,1,0,56.0,764.55,0.0,0,351.52,1116.07,1
1,54,0,0,41.171578,-120.913161,0,7,21.12,0,2,7.0,0,0,0,0,0,0,0,1,0,0,0,69.15,488.65,0.0,0,147.84,636.49,1
1,78,0,0,40.210895,-123.86,0,57,28.44,0,1,24.0,0,0,1,1,0,0,0,1,1,1,0,53.5,3035.8,0.0,0,1621.08,4656.88,1
0,68,0,0,37.03889,-121.528955,0,11,3.96,0,2,27.0,0,0,0,0,1,1,0,1,0,0,0,89.7,1047.7,0.0,0,43.56,1091.26,0
0,70,1,0,38.618347,-122.908422,7,72,18.15,1,2,16.0,0,1,1,0,1,1,1,0,1,1,1,105.75,7629.85,0.0,80,1306.8,9016.65,1
1,63,1,0,38.852544,-120.837669,3,45,30.8,0,0,3.0,1,1,1,1,1,1,1,1,2,1,1,84.35,3858.05,0.0,0,1386.0,5244.05,1
1,53,0,0,33.822295,-118.26411,0,42,9.46,1,2,14.0,0,0,1,0,0,0,0,1,0,0,0,79.9,3313.4,23.47,0,397.32,3687.25,1
0,63,0,0,37.504133,-122.032347,0,55,27.0,0,0,20.0,0,1,1,0,0,1,1,1,2,1,2,64.75,3617.1,0.0,0,1485.0,5102.1,1
0,58,0,0,37.803883,-122.208417,0,1,32.13,0,2,15.0,0,0,0,0,1,0,0,0,0,0,0,79.55,79.55,0.0,10,32.13,121.68,0
0,42,0,0,34.441398,-119.513163,0,6,43.8,1,2,5.0,0,0,0,0,1,1,1,1,0,1,0,93.55,536.4,0.0,0,262.8,799.2,0
1,73,0,0,34.178483,-118.431791,0,5,18.69,0,1,28.0,0,0,1,0,0,0,0,1,0,0,0,50.35,237.25,0.0,0,93.45,330.7,0
0,42,1,0,33.323705,-116.626907,1,43,38.53,0,1,27.0,1,0,1,1,1,1,1,1,2,1,0,78.8,3460.3,24.9,0,1656.79,5092.19,1
1,22,1,1,34.169706,-118.323548,1,71,33.69,0,2,27.0,1,1,1,1,1,0,0,1,2,0,1,100.2,7209.0,0.0,0,2391.99,9600.99,1
0,68,1,0,33.141265,-116.967221,2,32,2.17,1,2,11.0,0,0,1,0,0,0,0,1,2,0,2,79.3,2570.0,0.0,0,69.44,2639.44,1
1,21,1,0,37.794487,-122.42227,10,72,14.19,1,2,71.0,0,1,1,1,1,1,1,1,2,1,0,108.2,7840.6,0.0,0,1021.68,8862.28,1
0,62,0,0,37.160194,-121.945611,0,51,7.54,1,2,6.0,1,1,1,0,1,1,1,1,1,0,0,107.45,5680.9,14.76,0,384.54,6050.68,1
1,59,0,0,34.242058,-116.89802,0,26,39.63,0,2,29.0,0,1,0,0,0,0,0,1,1,0,0,75.5,2018.1,0.0,0,1030.38,3048.48,1
1,48,0,0,33.362575,-117.299644,0,3,35.64,0,0,6.0,0,0,0,1,1,1,1,1,0,1,0,69.35,191.35,0.0,0,106.92,298.27,0
0,66,0,0,36.917652,-119.593757,0,2,24.95,0,2,22.0,0,0,0,0,1,0,0,1,2,0,1,81.5,162.55,0.0,0,49.9,212.45,1
1,26,0,0,32.886925,-117.152162,0,18,28.59,1,2,26.0,0,0,1,0,0,1,1,1,0,1,1,90.7,1597.25,0.0,0,514.62,2111.87,0
1,23,0,0,33.830453,-118.384565,0,26,38.04,1,1,73.0,1,1,0,0,0,0,0,1,1,0,0,61.55,1581.95,0.0,0,989.04,2570.99,1
0,68,1,0,38.733908,-120.453416,8,65,15.3,1,2,29.0,1,1,1,0,1,1,0,1,1,1,1,109.4,7227.45,0.0,0,994.5,8221.95,1
1,35,0,0,33.543835,-115.993906,0,41,41.85,1,2,16.0,0,1,0,0,1,0,0,1,0,1,0,89.2,3645.75,2.21,0,1715.85,5359.39,1
1,25,0,0,40.142256,-123.852927,0,67,33.88,1,2,71.0,1,1,1,1,1,1,1,1,2,0,1,116.2,7752.3,0.0,0,2269.96,10022.26,0
1,53,1,3,37.908242,-121.682472,1,22,11.39,1,2,56.0,0,0,1,0,1,0,0,1,0,1,0,88.75,1885.15,0.0,0,250.58,2135.73,1
0,48,0,0,34.457829,-116.139589,0,3,9.95,1,2,13.0,0,0,0,0,1,1,1,1,0,1,0,96.6,291.9,0.0,0,29.85,321.75,0
0,69,0,0,37.421299,-120.599587,0,1,22.56,1,0,2.0,0,0,0,0,0,0,0,1,0,0,1,50.55,50.55,0.0,0,22.56,73.11,0
0,77,1,0,34.098275,-117.967399,2,65,38.32,0,2,25.0,1,1,1,0,0,1,1,1,1,0,0,94.4,6126.15,0.0,0,2490.8,8616.95,1
0,37,0,0,39.02741,-121.614982,0,24,35.56,0,2,3.0,1,0,0,0,1,1,1,1,0,1,0,94.6,2283.15,0.0,0,853.44,3136.59,1
1,21,1,0,37.680968,-121.446049,10,61,28.8,1,0,52.0,1,0,1,1,0,1,1,1,2,0,1,75.35,4729.3,0.0,0,1756.8,6486.1,1
1,51,1,0,33.802664,-118.179971,2,62,43.2,0,1,23.0,1,1,1,1,1,1,1,1,2,0,0,86.1,5215.25,0.0,0,2678.4,7893.65,1
1,66,1,0,35.478736,-115.516984,2,64,20.19,1,2,8.0,0,0,1,1,1,1,1,1,2,0,0,102.1,6538.45,0.0,0,1292.16,7830.61,1
1,50,0,0,34.201108,-116.593456,0,47,47.73,1,2,25.0,1,1,0,1,1,0,0,1,0,0,1,100.75,4669.2,0.0,0,2243.31,6912.51,1
0,56,0,0,33.990646,-117.663025,0,54,46.74,1,2,16.0,0,1,1,1,1,1,1,0,0,0,0,111.1,6014.85,0.0,50,2523.96,8588.81,0
1,23,1,1,37.084697,-121.606417,0,34,5.39,1,0,52.0,0,0,1,0,1,1,1,1,1,0,0,77.2,2753.8,0.0,0,183.26,2937.06,1
0,51,1,3,38.815515,-120.916997,2,12,7.97,0,1,52.0,0,0,1,0,1,0,0,1,0,1,1,58.35,740.55,0.0,0,95.64,836.19,1
1,70,1,0,37.078873,-122.090386,1,68,47.17,1,2,29.0,0,1,1,0,1,1,0,1,0,1,0,105.3,7299.65,0.0,0,3207.56,10507.21,0
1,30,1,0,37.750778,-121.13238,4,64,25.74,0,1,51.0,1,0,1,1,1,0,0,1,2,0,2,69.25,4447.75,0.0,0,1647.36,6095.11,1
0,54,0,0,37.394536,-120.890747,0,11,9.52,0,2,4.0,0,1,1,1,0,1,1,1,0,1,0,94.2,999.9,0.0,0,104.72,1104.62,1
0,64,0,0,34.142747,-117.300864,0,15,32.07,1,2,28.0,0,1,0,0,1,1,1,0,0,1,0,100.15,1415.0,0.0,0,481.05,1896.05,1
0,61,0,0,32.886925,-117.152162,0,5,20.2,0,2,23.0,0,0,0,0,1,0,0,0,0,1,1,81.0,389.6,0.0,10,101.0,500.6,0
1,39,1,0,39.423046,-120.984472,4,14,21.34,0,1,24.0,0,0,0,1,0,0,0,1,0,0,0,48.8,664.4,0.0,0,298.76,963.16,1
0,40,0,0,39.194539,-120.988066,0,23,48.63,1,0,11.0,1,0,0,0,0,0,0,1,0,0,0,54.4,1249.25,0.0,0,1118.49,2367.74,1
0,58,1,0,36.993666,-119.348267,1,50,29.43,1,2,14.0,1,1,0,1,1,1,1,1,1,0,0,108.55,5610.7,0.0,0,1471.5,7082.2,0
0,29,1,0,36.624338,-121.615669,1,17,47.76,1,2,26.0,0,0,0,0,0,1,1,1,0,1,0,85.45,1451.6,0.0,0,811.92,2263.52,0
1,35,0,0,39.432127,-121.099287,0,59,49.48,1,0,9.0,0,0,1,0,0,0,0,1,2,0,1,54.15,3116.15,0.0,0,2919.32,6035.47,1
0,60,0,0,33.927254,-118.249826,0,15,40.66,1,1,8.0,1,0,0,0,0,0,0,1,0,1,2,55.7,899.8,0.0,0,609.9,1509.7,0
1,36,1,0,34.441398,-119.513163,7,61,27.88,1,1,5.0,0,1,1,0,1,1,1,0,1,1,0,79.8,4914.8,0.0,70,1700.68,6685.48,1
0,21,1,0,32.649787,-116.2237,6,1,16.06,0,1,59.0,1,1,0,0,0,0,1,1,0,1,1,53.55,53.55,0.0,0,16.06,69.61,1
0,46,0,0,32.716007,-117.117462,0,69,25.73,0,1,22.0,1,0,1,1,1,1,1,1,2,1,1,82.45,5555.3,15.38,0,1775.37,7315.29,1
0,65,0,0,36.362741,-121.869685,0,35,16.91,0,2,30.0,0,0,0,0,0,0,0,1,0,0,0,70.55,2419.0,0.0,0,591.85,3010.85,1
0,27,1,0,38.671295,-121.388251,6,48,49.88,0,1,42.0,0,1,1,0,0,1,1,1,1,1,0,65.65,3094.65,0.0,0,2394.24,5488.89,1
1,22,1,3,37.965695,-121.260051,8,72,2.73,1,1,59.0,1,1,1,1,0,1,1,1,2,0,1,81.0,5750.0,0.0,0,196.56,5946.56,1
1,19,1,0,37.527497,-122.230941,4,62,30.51,1,2,41.0,1,1,0,0,0,1,1,1,1,0,0,96.1,6001.45,0.0,0,1891.62,7893.07,1
1,26,0,0,36.303666,-119.825657,0,40,34.49,0,1,73.0,0,0,0,1,0,0,0,1,0,1,0,51.1,2092.9,0.0,0,1379.6,3472.5,1
1,36,0,0,37.505768,-121.962472,0,1,10.41,0,1,17.0,0,0,0,0,0,0,0,1,0,1,2,45.7,45.7,0.0,0,10.41,56.11,0
1,69,1,0,36.175255,-119.813805,6,16,48.41,1,2,6.0,0,0,0,0,1,0,0,1,2,1,1,85.05,1391.15,0.0,0,774.56,2165.71,1
0,22,0,0,34.061918,-118.277939,0,1,31.03,1,2,27.0,0,0,0,0,0,1,1,1,0,1,1,85.45,85.45,0.0,0,31.03,116.48,0
1,60,1,3,38.055562,-120.456298,1,72,32.47,1,2,76.0,1,1,1,1,1,1,1,1,2,1,0,114.0,8093.15,0.0,0,2337.84,10430.99,1
1,39,1,0,33.765893,-117.881533,1,44,17.61,0,1,24.0,1,1,0,1,0,0,0,1,1,1,0,-9.0,2603.95,0.0,0,774.84,3378.79,1
0,36,0,0,38.788898,-121.608624,0,59,30.44,0,2,30.0,0,0,1,0,1,1,1,1,2,0,0,95.8,5655.45,0.0,0,1795.96,7451.41,1
